,completed
72894,0.0
64537,1.0
32124,0.0
128846,1.0
21095,0.0
77641,0.0
53351,0.0
128165,1.0
88175,0.0
36165,0.0
14369,1.0
121262,1.0
136251,0.0
86212,0.0
44831,0.0
112597,0.0
46452,1.0
143865,0.0
141483,0.0
63812,0.0
7418,0.0
76021,0.0
103932,1.0
89137,0.0
100003,0.0
4675,0.0
45337,1.0
34207,0.0
120052,0.0
130930,0.0
24524,1.0
76137,0.0
18223,0.0
3000,0.0
17942,0.0
18148,0.0
21677,0.0
47368,0.0
61922,0.0
30866,0.0
78866,0.0
15257,1.0
28210,0.0
19197,1.0
48000,0.0
101520,1.0
60001,0.0
51590,0.0
143117,0.0
7353,1.0
118960,0.0
20210,0.0
97528,0.0
114586,0.0
128815,0.0
88231,0.0
80887,0.0
67178,0.0
120920,0.0
21173,0.0
70865,0.0
141990,0.0
39927,1.0
91051,0.0
94989,0.0
100103,1.0
105328,0.0
34203,0.0
65816,0.0
134864,0.0
143856,0.0
146296,1.0
79134,0.0
131722,0.0
98395,0.0
59046,0.0
145468,0.0
76601,0.0
9447,1.0
73237,0.0
93583,1.0
132441,0.0
119910,0.0
86478,1.0
120242,0.0
97510,0.0
46537,0.0
42890,0.0
123993,0.0
126621,0.0
103730,1.0
68284,0.0
16603,0.0
121692,0.0
89590,0.0
65969,1.0
77612,0.0
131177,1.0
79678,0.0
49771,0.0
113589,1.0
62858,0.0
112228,0.0
44398,1.0
75778,0.0
41586,1.0
1773,0.0
136543,0.0
74678,0.0
48761,1.0
85592,0.0
59717,0.0
101498,1.0
35975,0.0
44218,1.0
56018,0.0
45662,0.0
113512,0.0
53808,0.0
147914,0.0
46756,0.0
41712,0.0
17739,0.0
31336,0.0
134296,0.0
80233,0.0
27438,0.0
44425,1.0
117743,1.0
105648,0.0
76755,0.0
139278,0.0
111305,1.0
85436,0.0
91492,0.0
25407,0.0
90832,0.0
83116,0.0
22870,0.0
42026,0.0
141572,1.0
117775,0.0
7852,1.0
131156,0.0
75393,0.0
44731,1.0
82709,0.0
27787,0.0
113645,0.0
24129,0.0
92398,1.0
9767,0.0
24638,1.0
138836,0.0
131250,0.0
53621,1.0
36535,1.0
145819,1.0
118615,0.0
43847,1.0
5196,0.0
65315,1.0
129192,0.0
118862,1.0
46573,0.0
141206,1.0
57231,0.0
51498,0.0
134100,0.0
120190,1.0
2051,0.0
102166,0.0
62512,0.0
74545,0.0
61755,0.0
141411,0.0
64169,0.0
118955,0.0
98487,1.0
10790,0.0
133140,0.0
63257,0.0
27571,0.0
70403,1.0
9189,0.0
122344,0.0
49768,1.0
63569,0.0
124056,0.0
120798,1.0
10376,0.0
13172,1.0
127369,1.0
139036,0.0
27646,0.0
122079,0.0
30641,0.0
115154,0.0
73739,1.0
104160,0.0
113418,0.0
12858,1.0
86650,0.0
135867,0.0
27026,0.0
99056,0.0
62848,1.0
61994,1.0
129447,0.0
24024,0.0
12446,0.0
133189,0.0
46158,1.0
112419,0.0
109880,1.0
51332,0.0
36154,0.0
60432,0.0
126171,0.0
114995,0.0
95204,0.0
85588,0.0
2595,1.0
64981,0.0
89317,0.0
147901,0.0
146558,0.0
80604,0.0
94543,0.0
32196,0.0
95108,0.0
47795,0.0
11196,0.0
37366,0.0
71570,0.0
122139,1.0
128704,1.0
12280,0.0
2459,0.0
78302,0.0
35734,0.0
94956,0.0
119111,0.0
122367,0.0
71465,0.0
48091,0.0
106434,0.0
123239,0.0
30753,1.0
115355,0.0
79954,1.0
86295,0.0
30918,0.0
14974,0.0
35351,0.0
70299,0.0
78441,0.0
75550,0.0
32638,0.0
43560,0.0
71928,0.0
59681,0.0
34716,0.0
79195,0.0
83988,1.0
126863,1.0
34745,0.0
100381,0.0
31138,0.0
40654,0.0
131330,0.0
141590,0.0
73478,0.0
29906,0.0
77100,0.0
119033,0.0
22846,0.0
127187,0.0
84790,1.0
25599,0.0
21397,0.0
9965,0.0
118486,0.0
135794,1.0
130450,0.0
20119,0.0
44015,0.0
23858,0.0
25732,0.0
102908,0.0
17124,0.0
14148,0.0
124359,0.0
14348,1.0
137059,0.0
130822,0.0
58676,0.0
120841,0.0
20627,0.0
88279,0.0
142217,0.0
81512,0.0
35301,1.0
116075,1.0
2360,0.0
17700,0.0
112941,0.0
92347,1.0
91818,1.0
73431,0.0
47637,0.0
35029,0.0
135345,0.0
84096,0.0
72313,0.0
49665,0.0
49615,1.0
46418,1.0
96419,0.0
88725,0.0
144694,0.0
111349,0.0
105551,0.0
16583,0.0
125651,1.0
73757,0.0
98724,0.0
142928,0.0
10681,0.0
114909,0.0
69623,1.0
89764,0.0
52793,1.0
15028,0.0
124283,1.0
109389,0.0
58705,0.0
98897,1.0
95372,0.0
67562,0.0
986,1.0
103319,0.0
19934,0.0
29093,0.0
111800,1.0
100613,0.0
16847,1.0
60003,1.0
25235,0.0
77724,0.0
48124,0.0
8839,0.0
32026,0.0
47574,1.0
62483,0.0
82157,0.0
116338,0.0
17401,0.0
4056,0.0
78782,1.0
83861,1.0
128341,0.0
47481,1.0
14414,1.0
136598,0.0
44665,1.0
80497,0.0
145989,0.0
80420,0.0
82446,1.0
69879,0.0
108508,1.0
95526,0.0
65016,0.0
46542,0.0
57908,0.0
14286,0.0
14681,0.0
69593,0.0
35272,0.0
142142,0.0
61186,1.0
70516,0.0
47233,0.0
112640,0.0
125268,0.0
130672,0.0
54314,0.0
76043,0.0
68143,0.0
11692,0.0
114358,0.0
74510,1.0
144305,0.0
66024,0.0
114545,0.0
102624,0.0
31340,0.0
91088,1.0
25058,0.0
147555,1.0
117967,0.0
123725,0.0
57267,0.0
53867,0.0
54151,0.0
2502,0.0
20748,0.0
101894,0.0
80266,1.0
107662,0.0
132596,0.0
56206,0.0
127090,0.0
93051,0.0
112991,0.0
52275,1.0
25906,0.0
61145,0.0
88729,0.0
82773,0.0
104556,0.0
18087,0.0
38133,0.0
19498,1.0
72707,0.0
27022,0.0
58211,0.0
123139,0.0
64360,1.0
67189,1.0
107185,0.0
73328,0.0
134425,1.0
141228,0.0
21266,0.0
5750,0.0
86566,0.0
101791,0.0
77945,0.0
58943,0.0
134826,0.0
126358,0.0
13835,0.0
136504,0.0
100089,0.0
139058,0.0
67259,0.0
123838,1.0
114059,1.0
132305,0.0
3785,0.0
134832,1.0
97790,0.0
2993,1.0
40114,0.0
44008,1.0
44688,0.0
114591,0.0
73294,0.0
44135,0.0
65660,0.0
106403,0.0
37722,0.0
31000,0.0
117630,0.0
73560,0.0
112727,0.0
127124,0.0
91169,1.0
85949,1.0
29534,0.0
104138,1.0
31793,0.0
142276,0.0
132906,1.0
4331,0.0
39318,0.0
21468,0.0
24536,0.0
120614,0.0
4536,1.0
33368,0.0
67260,0.0
50496,1.0
81727,0.0
97835,0.0
47049,0.0
134113,1.0
62149,1.0
61549,0.0
15112,0.0
147422,0.0
127025,1.0
93454,0.0
44405,1.0
122254,1.0
118639,1.0
51326,0.0
10787,0.0
90034,0.0
139261,0.0
129790,1.0
121229,0.0
68298,0.0
32031,0.0
11989,1.0
128948,0.0
17957,0.0
17332,0.0
148028,0.0
76220,0.0
44463,0.0
93265,0.0
111216,0.0
108874,0.0
84070,0.0
42905,0.0
101109,0.0
45068,0.0
129732,0.0
85871,0.0
40790,1.0
144263,0.0
45210,0.0
86112,1.0
60233,1.0
53642,0.0
129456,0.0
140366,1.0
66903,1.0
106897,1.0
22882,0.0
112338,0.0
68381,0.0
97209,0.0
130404,0.0
14134,0.0
27850,0.0
34073,0.0
106880,1.0
66286,0.0
130366,0.0
107566,1.0
107447,0.0
33381,0.0
11803,0.0
138490,0.0
26648,0.0
5038,0.0
76946,0.0
36141,0.0
93411,0.0
35439,0.0
2642,0.0
44484,0.0
75043,0.0
55761,0.0
108135,1.0
100871,0.0
9497,0.0
123297,0.0
97151,1.0
37585,1.0
115772,0.0
4173,0.0
131314,0.0
56570,0.0
28565,0.0
38721,0.0
18742,0.0
90056,1.0
143852,0.0
70491,0.0
111866,0.0
5210,0.0
43606,0.0
126176,0.0
41050,0.0
105722,1.0
127151,0.0
92870,1.0
101079,1.0
95137,1.0
132982,0.0
80782,1.0
25103,0.0
13666,0.0
101996,0.0
58687,0.0
132406,0.0
68997,0.0
122446,0.0
121583,0.0
122039,0.0
67558,0.0
133209,0.0
13212,0.0
2306,0.0
45786,1.0
87154,0.0
52167,0.0
126229,0.0
119085,1.0
145205,0.0
5767,0.0
75759,0.0
81293,1.0
193,1.0
120600,0.0
118043,1.0
127049,1.0
39775,0.0
111185,0.0
52458,0.0
33295,0.0
68182,0.0
52145,1.0
126345,0.0
14492,0.0
83082,0.0
106843,0.0
74108,0.0
59324,1.0
96529,0.0
14199,0.0
93068,0.0
30810,0.0
55325,0.0
37901,0.0
22528,0.0
4596,1.0
37419,0.0
92988,0.0
133753,1.0
146730,0.0
124492,1.0
110396,1.0
86609,0.0
74201,0.0
86364,0.0
56756,0.0
47828,0.0
129585,0.0
144912,0.0
29903,1.0
86955,1.0
124326,1.0
23780,0.0
116422,0.0
47991,1.0
41503,0.0
133639,0.0
100713,1.0
86539,1.0
107624,1.0
59699,0.0
59092,0.0
29979,0.0
27732,0.0
116322,1.0
123766,0.0
50642,0.0
142913,0.0
91310,0.0
96376,0.0
37053,0.0
147868,0.0
141069,0.0
66217,1.0
132286,0.0
114920,0.0
59330,0.0
65450,1.0
128194,0.0
27973,1.0
145772,0.0
79676,0.0
102374,0.0
34950,1.0
62929,0.0
35692,0.0
124841,0.0
123559,0.0
52456,0.0
122282,1.0
125501,0.0
14861,1.0
53665,0.0
47409,1.0
138938,0.0
33824,0.0
125492,0.0
13168,0.0
28088,1.0
58089,0.0
103476,0.0
90263,1.0
114820,0.0
19136,0.0
140555,0.0
132263,0.0
78071,0.0
146707,0.0
132144,1.0
92479,0.0
57941,1.0
147916,0.0
48389,0.0
38424,0.0
79361,0.0
125328,0.0
129283,0.0
87804,1.0
108426,0.0
15569,0.0
62727,1.0
13118,0.0
55598,1.0
78922,0.0
64880,0.0
100557,1.0
53139,1.0
43294,0.0
78865,0.0
71820,1.0
107382,1.0
24476,0.0
8817,0.0
23131,0.0
98301,0.0
100823,0.0
24176,1.0
39823,0.0
63001,0.0
32221,0.0
113018,0.0
59358,1.0
29412,0.0
22064,0.0
77906,0.0
136230,0.0
100127,1.0
141230,0.0
3036,0.0
73837,0.0
6584,1.0
148626,0.0
12424,0.0
15096,1.0
101327,0.0
52136,1.0
54444,0.0
148605,0.0
142362,0.0
28396,1.0
111471,1.0
33983,0.0
38021,0.0
119682,0.0
92440,1.0
75609,1.0
46963,0.0
57742,0.0
33416,0.0
97471,0.0
9471,0.0
92126,0.0
49385,1.0
147521,0.0
93409,1.0
29179,0.0
79202,0.0
114192,0.0
85627,0.0
39096,1.0
97280,0.0
139903,0.0
121480,0.0
12658,0.0
45420,0.0
34829,0.0
5798,0.0
122120,0.0
134989,0.0
27665,1.0
10393,0.0
142558,0.0
65151,0.0
47820,1.0
115599,0.0
73972,0.0
16701,0.0
53851,0.0
12903,1.0
78521,1.0
29226,0.0
33730,0.0
130102,0.0
43624,0.0
85533,0.0
97419,0.0
7050,1.0
73475,1.0
146144,0.0
140337,0.0
46224,0.0
63164,0.0
17684,0.0
81508,0.0
79732,1.0
148016,1.0
12901,0.0
6497,0.0
99572,0.0
8207,0.0
55312,1.0
3251,0.0
65982,0.0
90426,0.0
81472,0.0
76501,0.0
124961,1.0
106392,0.0
119671,0.0
85585,0.0
131585,0.0
42262,1.0
5691,0.0
100785,1.0
42706,0.0
2357,1.0
89553,0.0
120185,1.0
112568,0.0
18426,0.0
91662,0.0
73734,0.0
91008,1.0
82607,0.0
68124,0.0
63074,0.0
77390,0.0
124934,0.0
53515,0.0
53200,1.0
34858,0.0
6706,1.0
134575,0.0
115944,0.0
56758,0.0
140562,0.0
88006,0.0
139067,0.0
46356,0.0
50244,0.0
91938,0.0
125387,0.0
19825,0.0
13519,1.0
26842,0.0
9996,0.0
652,0.0
70753,1.0
15154,0.0
126517,0.0
3591,0.0
126663,1.0
127038,0.0
79659,1.0
70005,0.0
68355,0.0
90113,0.0
93267,0.0
19982,1.0
80044,0.0
39144,0.0
70340,0.0
132495,0.0
68427,0.0
86342,0.0
145253,1.0
103955,0.0
48005,0.0
96050,0.0
134941,1.0
18731,0.0
2684,0.0
84199,1.0
96710,0.0
24215,0.0
148296,0.0
112752,1.0
3509,0.0
86768,0.0
74657,0.0
73792,1.0
139621,1.0
52647,0.0
61469,0.0
89375,0.0
12632,1.0
122864,0.0
139425,0.0
136854,0.0
28180,0.0
28887,0.0
114903,0.0
78128,0.0
63318,0.0
111361,1.0
110765,1.0
34763,0.0
40903,1.0
65930,0.0
58317,0.0
5472,1.0
121546,0.0
143128,0.0
83720,0.0
5481,0.0
131055,0.0
102603,0.0
36194,0.0
70528,0.0
13393,0.0
126455,0.0
35280,0.0
146519,1.0
135460,0.0
146239,0.0
51117,0.0
103461,0.0
18184,1.0
93496,0.0
86733,0.0
102946,0.0
90257,0.0
13711,0.0
104525,0.0
132858,0.0
56808,0.0
114457,1.0
113715,0.0
9237,0.0
56266,1.0
37199,0.0
138462,0.0
131324,0.0
102434,1.0
104639,0.0
31980,0.0
22529,0.0
127631,1.0
33283,0.0
59220,0.0
47076,0.0
83241,0.0
137559,0.0
113261,0.0
92,0.0
111520,0.0
57692,1.0
134064,0.0
14065,0.0
128782,1.0
97461,0.0
24316,1.0
71829,0.0
124534,0.0
99229,0.0
76861,0.0
99555,1.0
64736,0.0
107714,0.0
95816,1.0
19972,1.0
46281,0.0
18038,0.0
2804,0.0
126103,1.0
37881,0.0
43711,0.0
114614,1.0
44283,0.0
45114,0.0
17940,0.0
68972,1.0
136695,0.0
51576,0.0
141344,0.0
147046,0.0
45514,0.0
35277,0.0
111875,0.0
107943,0.0
145049,0.0
81155,0.0
129470,0.0
103076,0.0
136877,0.0
101117,0.0
76903,1.0
47749,1.0
103465,1.0
112806,0.0
2110,0.0
55371,1.0
25228,0.0
69635,0.0
2328,0.0
89546,1.0
44229,0.0
11785,1.0
68031,0.0
33288,0.0
21902,0.0
76779,0.0
66249,0.0
27305,0.0
42950,0.0
62289,0.0
118710,0.0
31364,0.0
20753,0.0
22303,1.0
62178,0.0
50875,1.0
52644,0.0
53584,1.0
37891,0.0
139636,1.0
10716,1.0
94846,0.0
51095,0.0
18907,1.0
122696,1.0
8764,1.0
46518,0.0
144377,0.0
141383,1.0
68044,0.0
135619,0.0
6892,0.0
104672,0.0
108026,0.0
47474,0.0
95404,0.0
73383,0.0
69554,0.0
128293,1.0
28570,0.0
19140,0.0
118537,0.0
141611,1.0
36990,1.0
45807,0.0
66796,0.0
11425,0.0
45340,0.0
74472,0.0
103345,0.0
115757,1.0
35357,0.0
5583,1.0
22058,0.0
127827,0.0
130507,0.0
4770,0.0
29696,0.0
33860,0.0
117977,0.0
99418,0.0
99832,0.0
22438,0.0
41872,0.0
62094,0.0
148751,1.0
78218,0.0
32536,1.0
50726,0.0
1973,0.0
6514,0.0
15467,0.0
72642,1.0
108845,0.0
80525,1.0
11249,0.0
71877,0.0
129875,0.0
37411,0.0
30367,0.0
2859,0.0
50084,0.0
133721,0.0
145764,0.0
141490,0.0
45961,0.0
113792,0.0
68991,0.0
100055,0.0
93743,0.0
12550,0.0
34698,0.0
102459,0.0
127000,0.0
102061,0.0
83892,0.0
140625,0.0
78787,0.0
93922,0.0
98594,0.0
96496,0.0
115224,0.0
143827,0.0
128659,0.0
21584,1.0
41868,0.0
47269,0.0
42070,0.0
81798,1.0
135842,0.0
136379,0.0
110847,1.0
92923,1.0
64667,0.0
141760,0.0
75163,1.0
12144,1.0
89993,0.0
124602,1.0
39809,0.0
37646,0.0
140492,0.0
11928,0.0
91266,0.0
73518,0.0
104349,0.0
117309,1.0
70272,0.0
74952,1.0
9538,0.0
78156,0.0
114570,0.0
96157,0.0
109871,1.0
57398,0.0
120870,0.0
95694,0.0
57824,0.0
49021,0.0
114104,0.0
101784,0.0
90902,0.0
128613,0.0
59732,0.0
22634,1.0
139704,0.0
59166,0.0
35264,0.0
121741,0.0
101554,1.0
64889,0.0
77232,0.0
69724,0.0
127468,0.0
99715,0.0
143131,0.0
8673,0.0
25263,0.0
119479,0.0
13138,0.0
142523,0.0
17303,0.0
101639,1.0
97764,0.0
24095,0.0
147208,0.0
143111,0.0
19124,0.0
23680,0.0
142730,0.0
73426,1.0
114966,0.0
103049,0.0
86669,0.0
45352,0.0
139056,0.0
9405,0.0
87267,0.0
145362,0.0
98782,1.0
91307,1.0
70237,0.0
57233,1.0
80769,1.0
92852,0.0
58372,0.0
33509,0.0
142690,1.0
68184,0.0
23766,0.0
141814,0.0
79186,0.0
89745,0.0
45599,0.0
7062,0.0
9251,0.0
42932,0.0
121134,1.0
85942,0.0
144336,0.0
104410,0.0
139097,0.0
38,0.0
116613,1.0
51349,0.0
60430,0.0
93073,1.0
19468,0.0
117867,0.0
120163,0.0
48397,0.0
17590,0.0
37739,0.0
77570,0.0
21086,1.0
115451,0.0
51204,1.0
45637,0.0
65547,0.0
2377,0.0
93910,1.0
71008,0.0
103596,0.0
79681,0.0
118954,0.0
87968,0.0
35682,0.0
23356,0.0
40944,1.0
89614,0.0
45426,0.0
114893,0.0
9936,0.0
7414,0.0
34508,1.0
4610,0.0
46446,0.0
98530,0.0
45433,1.0
113214,1.0
79639,0.0
87597,0.0
20073,0.0
94464,0.0
131839,0.0
74818,1.0
53086,1.0
74182,0.0
22516,0.0
74120,0.0
78809,0.0
1162,1.0
4195,0.0
11801,0.0
104420,1.0
2723,0.0
40938,0.0
106473,1.0
63995,0.0
27561,0.0
45152,0.0
103128,0.0
73598,1.0
66956,0.0
12593,1.0
9638,0.0
54631,0.0
90926,0.0
44817,0.0
120796,0.0
135436,0.0
30560,0.0
29852,0.0
137992,0.0
122502,0.0
6942,0.0
132484,0.0
85008,0.0
55633,1.0
13093,0.0
56851,0.0
70635,0.0
142656,0.0
68276,0.0
5157,1.0
119279,0.0
18405,0.0
107639,0.0
59440,1.0
122978,0.0
3025,0.0
78461,0.0
74724,0.0
125918,1.0
103949,1.0
58479,0.0
107458,0.0
63478,0.0
15538,0.0
139881,0.0
95770,0.0
98137,0.0
87820,0.0
79889,0.0
43418,0.0
71192,0.0
119696,0.0
92437,0.0
121043,0.0
46410,1.0
114058,0.0
103681,0.0
103751,0.0
101054,0.0
48388,0.0
107002,0.0
44445,0.0
32955,0.0
122266,0.0
142355,0.0
105463,0.0
14045,0.0
22020,0.0
39284,0.0
48097,0.0
145890,0.0
52761,1.0
74749,1.0
89089,1.0
27882,1.0
46080,0.0
131309,1.0
19716,0.0
59967,1.0
77525,0.0
98813,1.0
130547,0.0
120281,0.0
654,1.0
32970,1.0
6229,0.0
2152,0.0
39769,0.0
144808,1.0
95076,1.0
76617,0.0
88293,0.0
145133,0.0
64063,1.0
38164,0.0
102311,0.0
2626,0.0
86812,0.0
144604,0.0
90977,0.0
133832,1.0
57015,1.0
108651,0.0
56885,0.0
58615,1.0
79560,0.0
41393,0.0
93064,0.0
21686,0.0
142336,1.0
110770,0.0
80649,0.0
57560,0.0
140721,0.0
109803,1.0
28810,0.0
136743,0.0
100301,1.0
96701,0.0
52857,0.0
469,1.0
23975,1.0
19206,1.0
19349,0.0
61308,1.0
79231,0.0
38388,0.0
88255,0.0
67012,0.0
107062,0.0
17943,0.0
3443,1.0
101885,1.0
105059,0.0
125404,0.0
58566,0.0
82725,0.0
118298,0.0
47182,0.0
137870,0.0
144037,1.0
8254,1.0
128044,0.0
128785,0.0
7658,0.0
69119,0.0
4886,0.0
84128,1.0
34025,0.0
56190,1.0
29753,0.0
39125,1.0
85517,0.0
76768,0.0
43587,0.0
125216,0.0
48108,0.0
46587,0.0
118361,0.0
97304,0.0
79326,1.0
130688,0.0
92737,0.0
50051,1.0
127165,0.0
80433,0.0
72827,0.0
34401,0.0
147705,0.0
130898,0.0
94483,0.0
39911,0.0
127109,0.0
67732,0.0
91245,0.0
87426,0.0
97966,0.0
123348,1.0
121818,1.0
53120,1.0
130771,1.0
91698,0.0
30582,0.0
43966,1.0
28388,0.0
101319,0.0
67965,0.0
18999,0.0
32665,0.0
97315,0.0
16468,0.0
83690,0.0
3324,0.0
119008,0.0
28220,1.0
31227,1.0
44686,0.0
48432,1.0
103130,0.0
42552,0.0
98972,1.0
78242,0.0
39104,0.0
43813,0.0
85228,0.0
84053,0.0
111987,1.0
39182,0.0
118784,0.0
26993,0.0
125905,1.0
69147,0.0
125411,1.0
45056,0.0
17721,0.0
111666,1.0
145877,1.0
147410,1.0
91047,0.0
33821,0.0
52767,0.0
7592,0.0
28706,0.0
135514,0.0
43218,1.0
34245,0.0
12618,1.0
111998,0.0
87565,0.0
122066,0.0
32803,1.0
25733,0.0
93219,0.0
55607,0.0
23225,0.0
3943,1.0
24944,0.0
113312,1.0
9591,0.0
102440,1.0
51235,0.0
41734,0.0
84849,0.0
59769,0.0
32391,0.0
64203,1.0
86958,0.0
52778,0.0
57972,1.0
10465,0.0
100316,0.0
36945,0.0
102723,0.0
31472,1.0
12547,0.0
84545,0.0
111922,0.0
41399,0.0
87675,0.0
45703,1.0
109092,0.0
74733,0.0
105000,0.0
118465,0.0
66745,1.0
136506,0.0
125995,0.0
113652,0.0
64945,0.0
145218,1.0
114858,1.0
132357,1.0
23963,0.0
116495,0.0
145397,0.0
50858,0.0
70641,0.0
105410,0.0
39825,1.0
53870,1.0
39966,0.0
81786,0.0
57691,0.0
3783,0.0
96320,1.0
100215,0.0
26128,0.0
144459,0.0
21429,0.0
33690,1.0
45664,0.0
25362,0.0
124495,0.0
2937,0.0
143500,0.0
117987,0.0
109853,1.0
103021,0.0
81226,0.0
99519,0.0
40893,0.0
77852,0.0
73983,0.0
100746,0.0
73965,0.0
30891,0.0
102659,0.0
82251,0.0
17468,0.0
94509,0.0
117425,0.0
15713,0.0
42937,0.0
147622,0.0
70368,0.0
21059,0.0
84876,0.0
74479,0.0
70570,0.0
93215,0.0
13508,0.0
57321,0.0
113176,0.0
60069,0.0
52770,1.0
128717,0.0
5260,0.0
67341,0.0
125399,0.0
75050,0.0
9069,0.0
71792,0.0
77224,0.0
12647,0.0
82291,0.0
36057,1.0
15641,0.0
105028,0.0
6577,1.0
98598,0.0
73952,0.0
9581,0.0
68837,1.0
40134,0.0
122365,0.0
135893,0.0
63882,0.0
85041,0.0
25290,0.0
114322,0.0
117411,1.0
84378,0.0
134090,1.0
57367,1.0
89388,0.0
6318,0.0
2138,0.0
76358,0.0
101371,0.0
120487,1.0
100423,1.0
60503,0.0
91901,1.0
124726,0.0
114774,0.0
101442,0.0
136395,0.0
68064,0.0
104903,0.0
89113,1.0
21813,0.0
80960,0.0
114284,0.0
60906,1.0
72319,1.0
108344,1.0
105528,1.0
68530,0.0
119382,1.0
79874,0.0
68161,0.0
34461,1.0
88167,0.0
98462,0.0
78137,0.0
38754,0.0
66526,0.0
76955,0.0
142165,0.0
68719,0.0
23345,0.0
47162,0.0
99292,0.0
79303,0.0
137523,0.0
108595,0.0
34677,0.0
113966,0.0
78972,1.0
38117,1.0
147820,1.0
58970,0.0
105632,0.0
53493,0.0
116190,0.0
76189,0.0
103648,1.0
87959,0.0
59766,1.0
27500,0.0
35567,0.0
125605,1.0
87381,1.0
125923,0.0
10606,0.0
44697,1.0
816,0.0
33020,0.0
93171,1.0
128517,0.0
51406,0.0
25975,0.0
25094,0.0
73984,1.0
146865,0.0
10411,0.0
113801,0.0
55833,0.0
34081,0.0
110207,1.0
43890,0.0
135361,0.0
119174,0.0
1805,0.0
142033,0.0
138879,1.0
79504,0.0
105539,0.0
32988,0.0
35661,1.0
28999,1.0
56611,0.0
125583,1.0
140812,0.0
25645,0.0
57363,0.0
73676,0.0
103116,1.0
148241,0.0
5700,1.0
146128,0.0
109644,0.0
5631,0.0
78224,1.0
130974,0.0
119233,0.0
60473,0.0
47864,0.0
1138,0.0
100659,0.0
46737,0.0
74077,0.0
138920,1.0
122179,1.0
117489,1.0
61978,0.0
19164,0.0
14353,0.0
115010,0.0
129378,0.0
78289,0.0
11325,1.0
86234,0.0
25861,0.0
121907,0.0
107279,0.0
26946,1.0
77227,0.0
116350,0.0
74676,0.0
28748,1.0
52942,0.0
60308,0.0
139345,1.0
123390,0.0
126543,1.0
125037,1.0
132376,0.0
27383,0.0
85225,1.0
50928,0.0
40470,0.0
36242,0.0
67785,0.0
78860,0.0
20226,0.0
31008,1.0
22813,1.0
91431,0.0
37013,1.0
60881,0.0
136648,1.0
115485,1.0
6244,0.0
24063,0.0
124503,0.0
33285,0.0
81432,0.0
1574,0.0
103985,1.0
98611,1.0
42370,1.0
138598,0.0
21963,0.0
12800,1.0
55582,1.0
48636,0.0
9773,0.0
36025,0.0
121094,0.0
118726,0.0
118919,0.0
14401,1.0
96884,1.0
100310,0.0
108693,0.0
136822,1.0
51103,0.0
77765,0.0
9501,0.0
103085,1.0
134873,0.0
143320,0.0
66137,1.0
106918,0.0
68481,1.0
117052,1.0
60519,0.0
51479,1.0
46636,1.0
34852,0.0
63709,0.0
130276,0.0
142550,0.0
70604,0.0
136957,1.0
140666,0.0
15331,0.0
91035,1.0
130696,0.0
51093,0.0
110923,0.0
131587,0.0
142915,0.0
136654,0.0
73957,0.0
42105,0.0
96594,0.0
73087,0.0
31490,0.0
89516,0.0
31010,0.0
73798,0.0
24596,0.0
94423,0.0
8436,0.0
35677,1.0
69793,0.0
31663,1.0
139102,0.0
141477,0.0
55624,0.0
1355,0.0
27345,0.0
141912,1.0
52017,0.0
122979,0.0
3244,0.0
107928,0.0
29872,0.0
48528,0.0
88513,0.0
32607,0.0
42502,0.0
40130,0.0
54515,1.0
2840,0.0
123783,0.0
46291,1.0
141499,0.0
53977,0.0
137669,1.0
136233,0.0
40959,1.0
129049,1.0
41096,0.0
124442,0.0
77839,0.0
131622,0.0
75863,0.0
85270,0.0
91277,1.0
96687,0.0
72774,0.0
128226,0.0
85358,0.0
124467,1.0
74594,0.0
43110,1.0
6348,0.0
14841,0.0
47085,1.0
131606,1.0
16473,1.0
40764,0.0
24157,1.0
48599,0.0
140332,0.0
16645,0.0
26390,0.0
9721,0.0
124212,1.0
60949,1.0
68867,1.0
52409,0.0
58747,0.0
135872,0.0
12684,0.0
18638,1.0
52475,1.0
60189,1.0
65796,0.0
44738,0.0
33820,0.0
142547,0.0
116812,0.0
7432,0.0
131457,0.0
54322,0.0
39578,0.0
83705,0.0
44086,1.0
46787,1.0
23365,0.0
37105,0.0
32270,0.0
74780,1.0
80866,0.0
68860,0.0
72738,0.0
19650,0.0
138071,0.0
78994,1.0
108078,0.0
52075,0.0
89603,0.0
102181,0.0
40909,0.0
51510,0.0
44354,0.0
128431,0.0
141139,1.0
109417,0.0
97030,0.0
6231,0.0
102485,0.0
52980,0.0
52755,0.0
107101,0.0
135443,0.0
129007,0.0
63595,1.0
128493,1.0
88162,0.0
74050,1.0
145801,0.0
45497,1.0
97221,0.0
141244,0.0
65407,1.0
17669,0.0
20037,1.0
19419,0.0
5665,1.0
47924,0.0
105237,0.0
64439,0.0
48291,1.0
54184,1.0
4325,0.0
143744,0.0
163,0.0
97096,1.0
122210,1.0
37326,0.0
106497,1.0
106805,0.0
86037,1.0
124145,0.0
11600,0.0
71661,0.0
38811,0.0
20770,0.0
79014,1.0
2037,0.0
84643,1.0
58220,0.0
120454,1.0
60610,1.0
78633,0.0
123130,0.0
8732,0.0
79923,1.0
99792,0.0
124352,1.0
110939,0.0
145,0.0
57670,0.0
140436,0.0
102470,0.0
77998,1.0
27180,0.0
16411,0.0
49144,1.0
144851,1.0
7993,0.0
118794,0.0
107908,0.0
127250,0.0
48738,0.0
7985,0.0
17436,0.0
115818,1.0
